schedule_id,volunteer_id,volunteer_name,status,volunteer_shift_pref,schedule_date,shift_type,scheduled_hours,schedule_status,no_show_flag,calls_that_day,avg_call_duration_minutes,year,month,day_of_week,is_weekend,is_federal_holiday,program_is_open
218,9542,Casey O,Resigned,Afternoon,2021-07-19,Day,4,Scheduled,false,1,32.00,2021,7,Monday,false,false,true
219,9540,Parker I,Resigned,Afternoon,2021-07-20,Day,4,Scheduled,true,0,,2021,7,Tuesday,false,false,true
220,9508,Emerson K,Resigned,Day,2021-07-20,Day,4,Scheduled,true,0,,2021,7,Tuesday,false,false,true
221,9521,Emerson V,Resigned,Afternoon,2021-07-21,Afternoon,4,Scheduled,false,2,17.50,2021,7,Wednesday,false,false,true
222,9570,Rowan T,Active,Afternoon,2021-07-21,Afternoon,4,Scheduled,false,1,32.00,2021,7,Wednesday,false,false,true
223,9557,Reese N,Resigned,Afternoon,2021-07-22,Day,4,Scheduled,true,0,,2021,7,Thursday,false,false,true
224,9543,Finley R,Resigned,Afternoon,2021-07-22,Day,4,Scheduled,false,1,13.00,2021,7,Thursday,false,false,true
225,9519,Reese L,Resigned,Afternoon,2021-07-22,Afternoon,4,Scheduled,false,3,20.33,2021,7,Thursday,false,false,true
226,9548,Taylor C,Active,Afternoon,2021-07-22,Afternoon,4,Scheduled,false,2,17.50,2021,7,Thursday,false,false,true
227,9557,Reese N,Resigned,Afternoon,2021-07-26,Day,4,Scheduled,false,1,33.00,2021,7,Monday,false,false,true
228,9521,Emerson V,Resigned,Afternoon,2021-07-26,Day,4,Scheduled,true,0,,2021,7,Monday,false,false,true
229,9548,Taylor C,Active,Afternoon,2021-07-26,Afternoon,4,Scheduled,false,3,30.33,2021,7,Monday,false,false,true
230,9570,Rowan T,Active,Afternoon,2021-07-26,Afternoon,4,Scheduled,false,1,21.00,2021,7,Monday,false,false,true
231,9519,Reese L,Resigned,Afternoon,2021-07-27,Day,4,Scheduled,false,2,16.50,2021,7,Tuesday,false,false,true
232,9540,Parker I,Resigned,Afternoon,2021-07-27,Day,4,Scheduled,false,2,18.50,2021,7,Tuesday,false,false,true
233,9543,Finley R,Resigned,Afternoon,2021-07-27,Afternoon,4,Scheduled,false,1,13.00,2021,7,Tuesday,false,false,true
234,9508,Emerson K,Resigned,Day,2021-07-27,Afternoon,4,Scheduled,false,3,21.00,2021,7,Tuesday,false,false,true
235,9516,Jordan V,Resigned,Afternoon,2021-07-29,Day,4,Scheduled,true,0,,2021,7,Thursday,false,false,true
236,9542,Casey O,Resigned,Afternoon,2021-07-29,Afternoon,4,Scheduled,false,2,38.00,2021,7,Thursday,false,false,true
237,9521,Emerson V,Resigned,Afternoon,2021-08-02,Day,4,Scheduled,false,1,23.00,2021,8,Monday,false,false,true
238,9542,Casey O,Resigned,Afternoon,2021-08-02,Day,4,Scheduled,false,2,23.00,2021,8,Monday,false,false,true
239,9540,Parker I,Resigned,Afternoon,2021-08-02,Afternoon,4,Scheduled,false,3,14.33,2021,8,Monday,false,false,true
240,9548,Taylor C,Active,Afternoon,2021-08-02,Afternoon,4,Scheduled,true,0,,2021,8,Monday,false,false,true
241,9570,Rowan T,Active,Afternoon,2021-08-03,Afternoon,4,Scheduled,true,0,,2021,8,Tuesday,false,false,true
242,9508,Emerson K,Resigned,Day,2021-08-03,Afternoon,4,Scheduled,false,2,28.50,2021,8,Tuesday,false,false,true
243,9519,Reese L,Resigned,Afternoon,2021-08-04,Day,4,Scheduled,false,1,29.00,2021,8,Wednesday,false,false,true
244,9557,Reese N,Resigned,Afternoon,2021-08-04,Day,4,Scheduled,false,3,28.33,2021,8,Wednesday,false,false,true
245,9516,Jordan V,Resigned,Afternoon,2021-08-04,Afternoon,4,Scheduled,true,0,,2021,8,Wednesday,false,false,true
246,9543,Finley R,Resigned,Afternoon,2021-08-04,Afternoon,4,Scheduled,false,1,28.00,2021,8,Wednesday,false,false,true
247,9521,Emerson V,Resigned,Afternoon,2021-08-10,Day,4,Scheduled,false,2,31.50,2021,8,Tuesday,false,false,true
248,9548,Taylor C,Active,Afternoon,2021-08-10,Day,4,Scheduled,false,3,26.33,2021,8,Tuesday,false,false,true
249,9540,Parker I,Resigned,Afternoon,2021-08-11,Afternoon,4,Scheduled,false,1,38.00,2021,8,Wednesday,false,false,true
250,9519,Reese L,Resigned,Afternoon,2021-08-13,Day,4,Scheduled,false,3,23.67,2021,8,Friday,false,false,true
251,9542,Casey O,Resigned,Afternoon,2021-08-13,Day,4,Scheduled,false,2,12.00,2021,8,Friday,false,false,true
252,9570,Rowan T,Active,Afternoon,2021-08-13,Afternoon,4,Scheduled,false,4,19.75,2021,8,Friday,false,false,true
253,9543,Finley R,Resigned,Afternoon,2021-08-13,Afternoon,4,Scheduled,false,4,22.25,2021,8,Friday,false,false,true
254,9570,Rowan T,Active,Afternoon,2021-08-16,Day,4,Scheduled,true,0,,2021,8,Monday,false,false,true
255,9540,Parker I,Resigned,Afternoon,2021-08-16,Day,4,Scheduled,false,3,13.67,2021,8,Monday,false,false,true
256,9521,Emerson V,Resigned,Afternoon,2021-08-16,Afternoon,4,Scheduled,false,4,21.50,2021,8,Monday,false,false,true
257,9557,Reese N,Resigned,Afternoon,2021-08-16,Afternoon,4,Scheduled,false,3,27.67,2021,8,Monday,false,false,true
258,9519,Reese L,Resigned,Afternoon,2021-08-17,Day,4,Scheduled,false,2,21.00,2021,8,Tuesday,false,false,true
259,9543,Finley R,Resigned,Afternoon,2021-08-17,Day,4,Scheduled,false,1,7.00,2021,8,Tuesday,false,false,true
260,9516,Jordan V,Resigned,Afternoon,2021-08-18,Day,4,Scheduled,false,2,29.00,2021,8,Wednesday,false,false,true
261,9548,Taylor C,Active,Afternoon,2021-08-18,Day,4,Scheduled,true,0,,2021,8,Wednesday,false,false,true
262,9542,Casey O,Resigned,Afternoon,2021-08-18,Afternoon,4,Scheduled,false,4,30.50,2021,8,Wednesday,false,false,true
263,9508,Emerson K,Resigned,Day,2021-08-18,Afternoon,4,Scheduled,false,5,25.60,2021,8,Wednesday,false,false,true
264,9516,Jordan V,Resigned,Afternoon,2021-08-23,Afternoon,4,Scheduled,true,0,,2021,8,Monday,false,false,true
265,9543,Finley R,Resigned,Afternoon,2021-08-23,Afternoon,4,Scheduled,false,3,11.33,2021,8,Monday,false,false,true
266,9521,Emerson V,Resigned,Afternoon,2021-08-24,Day,4,Scheduled,false,1,39.00,2021,8,Tuesday,false,false,true
267,9548,Taylor C,Active,Afternoon,2021-08-24,Day,4,Scheduled,true,0,,2021,8,Tuesday,false,false,true
268,9540,Parker I,Resigned,Afternoon,2021-08-24,Afternoon,4,Scheduled,false,1,28.00,2021,8,Tuesday,false,false,true
269,9508,Emerson K,Resigned,Day,2021-08-24,Afternoon,4,Scheduled,true,0,,2021,8,Tuesday,false,false,true
270,9557,Reese N,Resigned,Afternoon,2021-08-25,Afternoon,4,Scheduled,false,2,24.50,2021,8,Wednesday,false,false,true
271,9570,Rowan T,Active,Afternoon,2021-08-25,Afternoon,4,Scheduled,false,4,25.25,2021,8,Wednesday,false,false,true
272,9542,Casey O,Resigned,Afternoon,2021-08-26,Day,4,Scheduled,false,4,19.50,2021,8,Thursday,false,false,true
273,9519,Reese L,Resigned,Afternoon,2021-08-26,Day,4,Scheduled,false,2,25.00,2021,8,Thursday,false,false,true
274,9516,Jordan V,Resigned,Afternoon,2021-08-30,Day,4,Scheduled,false,2,15.50,2021,8,Monday,false,false,true
275,9521,Emerson V,Resigned,Afternoon,2021-08-30,Day,4,Scheduled,true,0,,2021,8,Monday,false,false,true
276,9540,Parker I,Resigned,Afternoon,2021-08-30,Afternoon,4,Scheduled,false,2,15.50,2021,8,Monday,false,false,true
277,9542,Casey O,Resigned,Afternoon,2021-08-30,Afternoon,4,Scheduled,false,4,18.00,2021,8,Monday,false,false,true
278,9570,Rowan T,Active,Afternoon,2021-08-31,Day,4,Scheduled,false,4,28.00,2021,8,Tuesday,false,false,true
279,9557,Reese N,Resigned,Afternoon,2021-08-31,Day,4,Scheduled,false,2,16.00,2021,8,Tuesday,false,false,true
280,9543,Finley R,Resigned,Afternoon,2021-08-31,Afternoon,4,Scheduled,false,1,18.00,2021,8,Tuesday,false,false,true
281,9548,Taylor C,Active,Afternoon,2021-08-31,Afternoon,4,Scheduled,true,0,,2021,8,Tuesday,false,false,true
282,9519,Reese L,Resigned,Afternoon,2021-09-01,Afternoon,4,Scheduled,false,2,32.00,2021,9,Wednesday,false,false,true
283,9508,Emerson K,Resigned,Day,2021-09-01,Afternoon,4,Scheduled,false,1,37.00,2021,9,Wednesday,false,false,true
284,9519,Reese L,Resigned,Afternoon,2021-09-06,Day,4,Scheduled,false,2,14.50,2021,9,Monday,false,true,true
285,9516,Jordan V,Resigned,Afternoon,2021-09-06,Day,4,Scheduled,false,2,15.50,2021,9,Monday,false,true,true
286,9543,Finley R,Resigned,Afternoon,2021-09-07,Afternoon,4,Scheduled,false,4,23.25,2021,9,Tuesday,false,false,true
287,9521,Emerson V,Resigned,Afternoon,2021-09-07,Afternoon,4,Scheduled,false,5,21.80,2021,9,Tuesday,false,false,true
288,9540,Parker I,Resigned,Afternoon,2021-09-08,Day,4,Scheduled,false,4,19.50,2021,9,Wednesday,false,false,true
289,9542,Casey O,Resigned,Afternoon,2021-09-08,Day,4,Scheduled,false,2,29.00,2021,9,Wednesday,false,false,true
290,9570,Rowan T,Active,Afternoon,2021-09-08,Afternoon,4,Scheduled,false,6,21.33,2021,9,Wednesday,false,false,true
291,9557,Reese N,Resigned,Afternoon,2021-09-08,Afternoon,4,Scheduled,false,3,20.67,2021,9,Wednesday,false,false,true
292,9548,Taylor C,Active,Afternoon,2021-09-10,Day,4,Scheduled,false,2,23.00,2021,9,Friday,false,false,true
293,9508,Emerson K,Resigned,Day,2021-09-10,Day,4,Scheduled,false,1,23.00,2021,9,Friday,false,false,true
294,9548,Taylor C,Active,Afternoon,2021-09-13,Afternoon,4,Scheduled,false,1,6.00,2021,9,Monday,false,false,true
295,9516,Jordan V,Resigned,Afternoon,2021-09-13,Afternoon,4,Scheduled,false,2,24.00,2021,9,Monday,false,false,true
296,9521,Emerson V,Resigned,Afternoon,2021-09-14,Afternoon,4,Scheduled,false,1,40.00,2021,9,Tuesday,false,false,true
297,9570,Rowan T,Active,Afternoon,2021-09-14,Afternoon,4,Scheduled,true,0,,2021,9,Tuesday,false,false,true
298,9508,Emerson K,Resigned,Day,2021-09-15,Day,4,Scheduled,false,2,25.50,2021,9,Wednesday,false,false,true
299,9542,Casey O,Resigned,Afternoon,2021-09-15,Day,4,Scheduled,false,3,33.00,2021,9,Wednesday,false,false,true
300,9540,Parker I,Resigned,Afternoon,2021-09-16,Day,4,Scheduled,false,3,23.33,2021,9,Thursday,false,false,true
301,9543,Finley R,Resigned,Afternoon,2021-09-16,Day,4,Scheduled,false,3,26.67,2021,9,Thursday,false,false,true
302,9537,Reese J,Resigned,Day,2021-09-16,Afternoon,4,Scheduled,false,3,20.33,2021,9,Thursday,false,false,true
303,9519,Reese L,Resigned,Afternoon,2021-09-16,Afternoon,4,Scheduled,false,2,16.00,2021,9,Thursday,false,false,true
304,9557,Reese N,Resigned,Afternoon,2021-09-17,Day,4,Scheduled,true,0,,2021,9,Friday,false,false,true
305,9542,Casey O,Resigned,Afternoon,2021-09-20,Day,4,Scheduled,false,3,16.00,2021,9,Monday,false,false,true
306,9557,Reese N,Resigned,Afternoon,2021-09-20,Day,4,Scheduled,true,0,,2021,9,Monday,false,false,true
307,9548,Taylor C,Active,Afternoon,2021-09-20,Afternoon,4,Scheduled,false,3,19.00,2021,9,Monday,false,false,true
308,9508,Emerson K,Resigned,Day,2021-09-20,Afternoon,4,Scheduled,false,1,11.00,2021,9,Monday,false,false,true
309,9516,Jordan V,Resigned,Afternoon,2021-09-21,Day,4,Scheduled,false,2,12.00,2021,9,Tuesday,false,false,true
310,9570,Rowan T,Active,Afternoon,2021-09-21,Day,4,Scheduled,true,0,,2021,9,Tuesday,false,false,true
311,9521,Emerson V,Resigned,Afternoon,2021-09-24,Day,4,Scheduled,false,2,21.50,2021,9,Friday,false,false,true
312,9543,Finley R,Resigned,Afternoon,2021-09-27,Day,4,Scheduled,false,5,20.20,2021,9,Monday,false,false,true
313,9508,Emerson K,Resigned,Day,2021-09-27,Day,4,Scheduled,false,2,33.50,2021,9,Monday,false,false,true
314,9537,Reese J,Resigned,Day,2021-09-27,Afternoon,4,Scheduled,false,3,11.00,2021,9,Monday,false,false,true
315,9540,Parker I,Resigned,Afternoon,2021-09-27,Afternoon,4,Scheduled,true,0,,2021,9,Monday,false,false,true
316,9516,Jordan V,Resigned,Afternoon,2021-09-28,Day,4,Scheduled,false,2,11.50,2021,9,Tuesday,false,false,true
317,9521,Emerson V,Resigned,Afternoon,2021-09-28,Day,4,Scheduled,false,1,38.00,2021,9,Tuesday,false,false,true
318,9548,Taylor C,Active,Afternoon,2021-09-28,Afternoon,4,Scheduled,false,2,21.00,2021,9,Tuesday,false,false,true
319,9557,Reese N,Resigned,Afternoon,2021-09-28,Afternoon,4,Scheduled,true,0,,2021,9,Tuesday,false,false,true
320,9519,Reese L,Resigned,Afternoon,2021-09-29,Day,4,Scheduled,false,4,23.50,2021,9,Wednesday,false,false,true
321,9542,Casey O,Resigned,Afternoon,2021-09-29,Day,4,Scheduled,false,2,25.50,2021,9,Wednesday,false,false,true
322,9570,Rowan T,Active,Afternoon,2021-09-29,Afternoon,4,Scheduled,true,0,,2021,9,Wednesday,false,false,true
323,9537,Reese J,Resigned,Day,2021-10-04,Day,4,Scheduled,false,2,32.00,2021,10,Monday,false,false,true
324,9508,Emerson K,Resigned,Day,2021-10-04,Day,4,Scheduled,false,3,21.67,2021,10,Monday,false,false,true
325,9542,Casey O,Resigned,Afternoon,2021-10-04,Afternoon,4,Scheduled,false,3,14.67,2021,10,Monday,false,false,true
326,9570,Rowan T,Active,Afternoon,2021-10-04,Afternoon,4,Scheduled,false,4,32.50,2021,10,Monday,false,false,true
327,9543,Finley R,Resigned,Afternoon,2021-10-05,Day,4,Scheduled,false,2,25.50,2021,10,Tuesday,false,false,true
328,9521,Emerson V,Resigned,Afternoon,2021-10-05,Day,4,Scheduled,false,2,7.00,2021,10,Tuesday,false,false,true
329,9519,Reese L,Resigned,Afternoon,2021-10-05,Afternoon,4,Scheduled,true,0,,2021,10,Tuesday,false,false,true
330,9548,Taylor C,Active,Afternoon,2021-10-05,Afternoon,4,Scheduled,false,1,28.00,2021,10,Tuesday,false,false,true
331,9540,Parker I,Resigned,Afternoon,2021-10-06,Day,4,Scheduled,true,0,,2021,10,Wednesday,false,false,true
332,9557,Reese N,Resigned,Afternoon,2021-10-06,Day,4,Scheduled,false,1,6.00,2021,10,Wednesday,false,false,true
333,9516,Jordan V,Resigned,Afternoon,2021-10-06,Afternoon,4,Scheduled,true,0,,2021,10,Wednesday,false,false,true
334,9557,Reese N,Resigned,Afternoon,2021-10-11,Day,4,Scheduled,false,3,31.67,2021,10,Monday,false,true,true
335,9516,Jordan V,Resigned,Afternoon,2021-10-11,Day,4,Scheduled,false,1,40.00,2021,10,Monday,false,true,true
336,9540,Parker I,Resigned,Afternoon,2021-10-11,Afternoon,4,Scheduled,false,2,24.00,2021,10,Monday,false,true,true
337,9570,Rowan T,Active,Afternoon,2021-10-11,Afternoon,4,Scheduled,true,0,,2021,10,Monday,false,true,true
338,9508,Emerson K,Resigned,Day,2021-10-12,Day,4,Scheduled,false,2,21.00,2021,10,Tuesday,false,false,true
339,9521,Emerson V,Resigned,Afternoon,2021-10-12,Day,4,Scheduled,false,3,22.33,2021,10,Tuesday,false,false,true
340,9519,Reese L,Resigned,Afternoon,2021-10-12,Afternoon,4,Scheduled,false,3,23.33,2021,10,Tuesday,false,false,true
341,9543,Finley R,Resigned,Afternoon,2021-10-12,Afternoon,4,Scheduled,false,4,16.75,2021,10,Tuesday,false,false,true
342,9512,Emerson G,Resigned,Day,2021-10-13,Day,4,Scheduled,true,0,,2021,10,Wednesday,false,false,true
343,9542,Casey O,Resigned,Afternoon,2021-10-13,Day,4,Scheduled,false,3,26.67,2021,10,Wednesday,false,false,true
344,9548,Taylor C,Active,Afternoon,2021-10-13,Afternoon,4,Scheduled,false,2,24.00,2021,10,Wednesday,false,false,true
345,9537,Reese J,Resigned,Day,2021-10-13,Afternoon,4,Scheduled,false,2,21.50,2021,10,Wednesday,false,false,true
346,9512,Emerson G,Resigned,Day,2021-10-18,Day,4,Scheduled,true,0,,2021,10,Monday,false,false,true
347,9516,Jordan V,Resigned,Afternoon,2021-10-18,Day,4,Scheduled,false,3,17.00,2021,10,Monday,false,false,true
348,9548,Taylor C,Active,Afternoon,2021-10-18,Afternoon,4,Scheduled,false,1,14.00,2021,10,Monday,false,false,true
349,9540,Parker I,Resigned,Afternoon,2021-10-18,Afternoon,4,Scheduled,false,3,30.67,2021,10,Monday,false,false,true
350,9519,Reese L,Resigned,Afternoon,2021-10-19,Day,4,Scheduled,false,3,22.00,2021,10,Tuesday,false,false,true
351,9543,Finley R,Resigned,Afternoon,2021-10-19,Day,4,Scheduled,false,1,33.00,2021,10,Tuesday,false,false,true
352,9557,Reese N,Resigned,Afternoon,2021-10-19,Afternoon,4,Scheduled,false,2,13.00,2021,10,Tuesday,false,false,true
353,9542,Casey O,Resigned,Afternoon,2021-10-19,Afternoon,4,Scheduled,false,1,27.00,2021,10,Tuesday,false,false,true
354,9552,Avery T,Resigned,Afternoon,2021-10-20,Day,4,Scheduled,false,3,19.00,2021,10,Wednesday,false,false,true
355,9570,Rowan T,Active,Afternoon,2021-10-20,Day,4,Scheduled,false,2,19.50,2021,10,Wednesday,false,false,true
356,9521,Emerson V,Resigned,Afternoon,2021-10-20,Afternoon,4,Scheduled,true,0,,2021,10,Wednesday,false,false,true
357,9508,Emerson K,Resigned,Day,2021-10-20,Afternoon,4,Scheduled,false,2,12.00,2021,10,Wednesday,false,false,true
358,9537,Reese J,Resigned,Day,2021-10-21,Day,4,Scheduled,false,2,31.00,2021,10,Thursday,false,false,true
359,9570,Rowan T,Active,Afternoon,2021-10-25,Day,4,Scheduled,false,3,19.00,2021,10,Monday,false,false,true
360,9516,Jordan V,Resigned,Afternoon,2021-10-25,Day,4,Scheduled,false,2,27.50,2021,10,Monday,false,false,true
361,9543,Finley R,Resigned,Afternoon,2021-10-25,Afternoon,4,Scheduled,false,1,5.00,2021,10,Monday,false,false,true
362,9537,Reese J,Resigned,Day,2021-10-25,Afternoon,4,Scheduled,false,1,15.00,2021,10,Monday,false,false,true
363,9512,Emerson G,Resigned,Day,2021-10-26,Day,4,Scheduled,false,1,36.00,2021,10,Tuesday,false,false,true
364,9508,Emerson K,Resigned,Day,2021-10-26,Day,4,Scheduled,false,3,18.00,2021,10,Tuesday,false,false,true
365,9542,Casey O,Resigned,Afternoon,2021-10-26,Afternoon,4,Scheduled,false,2,29.50,2021,10,Tuesday,false,false,true
366,9557,Reese N,Resigned,Afternoon,2021-10-26,Afternoon,4,Scheduled,true,0,,2021,10,Tuesday,false,false,true
367,9548,Taylor C,Active,Afternoon,2021-10-27,Day,4,Scheduled,false,1,16.00,2021,10,Wednesday,false,false,true
368,9568,Morgan F,Resigned,Afternoon,2021-10-27,Day,4,Scheduled,false,2,16.50,2021,10,Wednesday,false,false,true
369,9540,Parker I,Resigned,Afternoon,2021-10-27,Afternoon,4,Scheduled,false,1,36.00,2021,10,Wednesday,false,false,true
370,9519,Reese L,Resigned,Afternoon,2021-10-27,Afternoon,4,Scheduled,true,0,,2021,10,Wednesday,false,false,true
371,9521,Emerson V,Resigned,Afternoon,2021-10-28,Day,4,Scheduled,false,2,10.00,2021,10,Thursday,false,false,true
372,9552,Avery T,Resigned,Afternoon,2021-10-28,Day,4,Scheduled,false,1,23.00,2021,10,Thursday,false,false,true
373,9552,Avery T,Resigned,Afternoon,2021-11-01,Day,4,Scheduled,false,2,21.50,2021,11,Monday,false,false,true
374,9505,Cameron Z,Active,Afternoon,2021-11-01,Afternoon,4,Scheduled,false,1,34.00,2021,11,Monday,false,false,true
375,9542,Casey O,Resigned,Afternoon,2021-11-01,Afternoon,4,Scheduled,false,2,27.00,2021,11,Monday,false,false,true
376,9557,Reese N,Resigned,Afternoon,2021-11-02,Day,4,Scheduled,false,1,14.00,2021,11,Tuesday,false,false,true
377,9548,Taylor C,Active,Afternoon,2021-11-02,Day,4,Scheduled,false,1,8.00,2021,11,Tuesday,false,false,true
378,9543,Finley R,Resigned,Afternoon,2021-11-02,Afternoon,4,Scheduled,false,2,18.00,2021,11,Tuesday,false,false,true
379,9570,Rowan T,Active,Afternoon,2021-11-02,Afternoon,4,Scheduled,false,3,31.33,2021,11,Tuesday,false,false,true
380,9537,Reese J,Resigned,Day,2021-11-03,Day,4,Scheduled,false,3,15.33,2021,11,Wednesday,false,false,true
381,9512,Emerson G,Resigned,Day,2021-11-03,Afternoon,4,Scheduled,false,3,22.33,2021,11,Wednesday,false,false,true
382,9568,Morgan F,Resigned,Afternoon,2021-11-03,Afternoon,4,Scheduled,false,1,23.00,2021,11,Wednesday,false,false,true
383,9519,Reese L,Resigned,Afternoon,2021-11-04,Day,4,Scheduled,false,2,21.50,2021,11,Thursday,false,false,true
384,9516,Jordan V,Resigned,Afternoon,2021-11-04,Day,4,Scheduled,false,1,8.00,2021,11,Thursday,false,false,true
385,9521,Emerson V,Resigned,Afternoon,2021-11-04,Afternoon,4,Scheduled,true,0,,2021,11,Thursday,false,false,true
386,9508,Emerson K,Resigned,Day,2021-11-04,Afternoon,4,Scheduled,false,3,16.67,2021,11,Thursday,false,false,true
387,9540,Parker I,Resigned,Afternoon,2021-11-05,Day,4,Scheduled,false,3,26.67,2021,11,Friday,false,false,true
388,9505,Cameron Z,Active,Afternoon,2021-11-08,Day,4,Scheduled,false,3,23.00,2021,11,Monday,false,false,true
389,9512,Emerson G,Resigned,Day,2021-11-08,Day,4,Scheduled,false,2,7.00,2021,11,Monday,false,false,true
390,9521,Emerson V,Resigned,Afternoon,2021-11-08,Afternoon,4,Scheduled,false,2,16.00,2021,11,Monday,false,false,true
391,9540,Parker I,Resigned,Afternoon,2021-11-08,Afternoon,4,Scheduled,false,1,16.00,2021,11,Monday,false,false,true
392,9548,Taylor C,Active,Afternoon,2021-11-09,Day,4,Scheduled,false,4,17.25,2021,11,Tuesday,false,false,true
393,9537,Reese J,Resigned,Day,2021-11-09,Day,4,Scheduled,true,0,,2021,11,Tuesday,false,false,true
394,9557,Reese N,Resigned,Afternoon,2021-11-09,Afternoon,4,Scheduled,false,3,22.00,2021,11,Tuesday,false,false,true
395,9508,Emerson K,Resigned,Day,2021-11-09,Afternoon,4,Scheduled,false,3,17.00,2021,11,Tuesday,false,false,true
396,9552,Avery T,Resigned,Afternoon,2021-11-10,Day,4,Scheduled,false,2,19.00,2021,11,Wednesday,false,false,true
397,9542,Casey O,Resigned,Afternoon,2021-11-10,Day,4,Scheduled,true,0,,2021,11,Wednesday,false,false,true
398,9568,Morgan F,Resigned,Afternoon,2021-11-10,Afternoon,4,Scheduled,true,0,,2021,11,Wednesday,false,false,true
399,9516,Jordan V,Resigned,Afternoon,2021-11-10,Afternoon,4,Scheduled,true,0,,2021,11,Wednesday,false,false,true
400,9519,Reese L,Resigned,Afternoon,2021-11-11,Day,4,Scheduled,true,0,,2021,11,Thursday,false,true,true
401,9570,Rowan T,Active,Afternoon,2021-11-11,Day,4,Scheduled,false,1,12.00,2021,11,Thursday,false,true,true
402,9557,Reese N,Resigned,Afternoon,2021-11-15,Day,4,Scheduled,false,2,35.00,2021,11,Monday,false,false,true
403,9516,Jordan V,Resigned,Afternoon,2021-11-15,Day,4,Scheduled,false,1,34.00,2021,11,Monday,false,false,true
404,9540,Parker I,Resigned,Afternoon,2021-11-15,Afternoon,4,Scheduled,false,1,23.00,2021,11,Monday,false,false,true
405,9537,Reese J,Resigned,Day,2021-11-15,Afternoon,4,Scheduled,false,1,37.00,2021,11,Monday,false,false,true
406,9552,Avery T,Resigned,Afternoon,2021-11-16,Day,4,Scheduled,false,2,15.50,2021,11,Tuesday,false,false,true
407,9570,Rowan T,Active,Afternoon,2021-11-16,Day,4,Scheduled,false,1,31.00,2021,11,Tuesday,false,false,true
408,9508,Emerson K,Resigned,Day,2021-11-16,Afternoon,4,Scheduled,false,2,20.50,2021,11,Tuesday,false,false,true
