call_id,call_date,time_recvd,time_left,call_duration_minutes,volunteer_id,reason_id,volunteer_name_raw,reason_name_raw,date_key,cleaning_notes
800746,2021-04-20,10:19:00,10:42:00,23,9508,3,Emerson K,Wheelchair Assist,2021-04-20,""
800748,2021-04-20,16:45:00,17:00:00,15,9557,5,Reese N,Wheelchair Assist,2021-04-20,""
800749,2021-04-20,13:04:00,13:41:00,37,9557,7,Reese N,Escort,2021-04-20,""
800752,2021-04-26,13:25:00,13:56:00,31,9570,4,Rowan T,Translation Support,2021-04-26,""
800755,2021-04-26,14:49:00,15:26:00,37,9570,1,Rowan T,Wheelchair Assist,2021-04-26,""
800758,2021-04-26,15:53:00,16:32:00,39,9570,2,Rowan T,Supply Run,2021-04-26,""
800759,2021-04-26,15:26:00,15:44:00,18,9557,5,Reese N,Patient Support,2021-04-26,""
800766,2021-04-27,15:14:00,15:22:00,8,9548,8,Taylor C,Other,2021-04-27,""
800769,2021-04-27,14:58:00,15:23:00,25,9548,7,Taylor C,Patient Support,2021-04-27,""
800770,2021-04-28,09:10:00,09:48:00,38,9540,7,Parker I,Information,2021-04-28,""
800777,2021-04-28,08:24:00,08:39:00,15,9543,1,Finley R,Patient Support,2021-04-28,""
800778,2021-04-28,09:38:00,10:12:00,34,9543,6,Finley R,Escort,2021-04-28,""
800783,2021-04-28,08:42:00,09:03:00,21,9543,3,Finley R,Wayfinding,2021-04-28,""
800785,2021-04-28,16:14:00,16:41:00,27,9516,7,Jordan V,Wayfinding,2021-04-28,""
800788,2021-04-28,14:14:00,14:36:00,22,9516,1,Jordan V,Supply Run,2021-04-28,""
800791,2021-05-03,08:46:00,09:13:00,27,9508,4,Emerson K,Other,2021-05-03,""
800798,2021-05-03,10:20:00,10:30:00,10,9570,6,Rowan T,Wheelchair Assist,2021-05-03,""
800799,2021-05-03,09:07:00,09:35:00,28,9570,8,Rowan T,Information,2021-05-03,""
800800,2021-05-03,14:08:00,14:25:00,17,9557,8,Reese N,Escort,2021-05-03,""
800802,2021-05-03,13:57:00,14:09:00,12,9557,1,Reese N,Translation Support,2021-05-03,""
800806,2021-05-03,14:50:00,15:13:00,23,9516,8,Jordan V,Escort,2021-05-03,""
800808,2021-05-03,15:49:00,16:21:00,32,9516,2,Jordan V,Information,2021-05-03,""
800811,2021-05-03,14:18:00,14:38:00,20,9516,1,Jordan V,Wayfinding,2021-05-03,""
800812,2021-05-04,15:36:00,15:43:00,7,9542,3,Casey O,Information,2021-05-04,""
800814,2021-05-04,13:10:00,13:36:00,26,9542,1,Casey O,Wheelchair Assist,2021-05-04,""
800816,2021-05-05,10:14:00,10:43:00,29,9543,6,Finley R,Wheelchair Assist,2021-05-05,""
800819,2021-05-05,09:10:00,09:46:00,36,9543,8,Finley R,Wheelchair Assist,2021-05-05,""
800820,2021-05-05,10:15:00,10:24:00,9,9543,2,Finley R,Patient Support,2021-05-05,""
800822,2021-05-05,09:59:00,10:05:00,6,9548,3,Taylor C,Wayfinding,2021-05-05,""
800824,2021-05-05,11:34:00,11:40:00,6,9548,5,Taylor C,Supply Run,2021-05-05,""
800827,2021-05-05,09:09:00,09:38:00,29,9548,7,Taylor C,Information,2021-05-05,""
800828,2021-05-10,11:02:00,11:07:00,5,9557,8,Reese N,Supply Run,2021-05-10,""
800829,2021-05-10,11:15:00,11:34:00,19,9557,8,Reese N,Supply Run,2021-05-10,""
800831,2021-05-10,10:03:00,10:33:00,30,9557,7,Reese N,Wayfinding,2021-05-10,""
800835,2021-05-10,11:12:00,11:42:00,30,9542,1,Casey O,Wayfinding,2021-05-10,""
800836,2021-05-10,11:15:00,11:53:00,38,9542,2,Casey O,Escort,2021-05-10,""
800837,2021-05-10,10:29:00,11:00:00,31,9542,8,Casey O,Wayfinding,2021-05-10,""
800838,2021-05-10,08:36:00,09:15:00,39,9542,2,Casey O,Other,2021-05-10,""
800840,2021-05-10,16:45:00,16:52:00,7,9540,7,Parker I,Wayfinding,2021-05-10,""
800841,2021-05-10,15:58:00,16:07:00,9,9540,1,Parker I,Other,2021-05-10,""
800845,2021-05-10,15:38:00,15:45:00,7,9540,8,Parker I,Information,2021-05-10,""
800847,2021-05-10,14:02:00,14:32:00,30,9516,7,Jordan V,Information,2021-05-10,""
800850,2021-05-10,15:36:00,15:50:00,14,9516,5,Jordan V,Supply Run,2021-05-10,""
800853,2021-05-11,08:27:00,08:40:00,13,9548,6,Taylor C,Escort,2021-05-11,""
800854,2021-05-11,09:09:00,09:37:00,28,9548,1,Taylor C,Other,2021-05-11,""
800856,2021-05-11,08:23:00,09:01:00,38,9548,2,Taylor C,Translation Support,2021-05-11,""
800858,2021-05-11,09:10:00,09:49:00,39,9508,5,Emerson K,Translation Support,2021-05-11,""
800863,2021-05-12,09:44:00,10:23:00,39,9570,6,Rowan T,Supply Run,2021-05-12,""
800865,2021-05-12,10:07:00,10:31:00,24,9570,1,Rowan T,Information,2021-05-12,""
800869,2021-05-12,10:42:00,11:09:00,27,9543,4,Finley R,Wheelchair Assist,2021-05-12,""
800871,2021-05-12,08:40:00,09:10:00,30,9543,4,Finley R,Wayfinding,2021-05-12,""
800872,2021-05-12,11:10:00,11:35:00,25,9543,2,Finley R,Other,2021-05-12,""
800875,2021-05-17,10:39:00,11:12:00,33,9557,7,Reese N,Wayfinding,2021-05-17,""
800883,2021-05-18,11:36:00,12:00:00,24,9542,5,Casey O,Patient Support,2021-05-18,""
800888,2021-05-19,14:23:00,14:30:00,7,9570,1,Rowan T,Escort,2021-05-19,""
800889,2021-05-19,16:00:00,16:21:00,21,9570,8,Rowan T,Information,2021-05-19,""
800890,2021-05-19,15:24:00,15:31:00,7,9570,4,Rowan T,Escort,2021-05-19,""
800891,2021-05-19,14:57:00,15:26:00,29,9570,2,Rowan T,Escort,2021-05-19,""
800895,2021-05-19,13:56:00,14:08:00,12,9548,6,Taylor C,Other,2021-05-19,""
800897,2021-05-19,13:43:00,14:10:00,27,9548,2,Taylor C,Supply Run,2021-05-19,""
800900,2021-05-20,09:48:00,10:00:00,12,9508,2,Emerson K,Escort,2021-05-20,""
800905,2021-05-20,11:43:00,12:00:00,17,9540,2,Parker I,Patient Support,2021-05-20,""
800908,2021-05-20,15:41:00,15:57:00,16,9543,2,Finley R,Escort,2021-05-20,""
800910,2021-05-20,14:16:00,14:51:00,35,9543,8,Finley R,Escort,2021-05-20,""
800914,2021-05-24,08:12:00,08:34:00,22,9542,1,Casey O,Wheelchair Assist,2021-05-24,""
800915,2021-05-24,11:30:00,11:46:00,16,9542,4,Casey O,Wayfinding,2021-05-24,""
800916,2021-05-24,08:14:00,08:46:00,32,9570,5,Rowan T,Escort,2021-05-24,""
800918,2021-05-24,09:25:00,10:00:00,35,9570,2,Rowan T,Patient Support,2021-05-24,""
800919,2021-05-24,10:33:00,10:55:00,22,9570,8,Rowan T,Information,2021-05-24,""
800921,2021-05-24,11:41:00,11:55:00,14,9570,5,Rowan T,Wayfinding,2021-05-24,""
800923,2021-05-24,14:09:00,14:18:00,9,9508,6,Emerson K,Other,2021-05-24,""
800927,2021-05-24,15:00:00,15:17:00,17,9508,4,Emerson K,Escort,2021-05-24,""
800929,2021-05-25,09:17:00,09:38:00,21,9548,1,Taylor C,Translation Support,2021-05-25,""
800934,2021-05-25,10:57:00,11:02:00,5,9557,4,Reese N,Other,2021-05-25,""
800938,2021-05-25,08:15:00,08:26:00,11,9557,6,Reese N,Wheelchair Assist,2021-05-25,""
800941,2021-05-25,16:12:00,16:43:00,31,9540,2,Parker I,Patient Support,2021-05-25,""
800947,2021-05-25,16:43:00,16:50:00,7,9543,3,Finley R,Other,2021-05-25,""
800948,2021-05-25,14:17:00,14:51:00,34,9543,5,Finley R,Other,2021-05-25,""
800949,2021-05-25,16:36:00,16:57:00,21,9543,2,Finley R,Supply Run,2021-05-25,""
800954,2021-05-26,10:19:00,10:33:00,14,9521,1,Emerson V,Information,2021-05-26,""
800955,2021-05-26,08:57:00,09:03:00,6,9521,1,Emerson V,Supply Run,2021-05-26,""
800959,2021-05-31,10:26:00,10:48:00,22,9557,4,Reese N,Patient Support,2021-05-31,""
800961,2021-05-31,09:59:00,10:24:00,25,9557,1,Reese N,Supply Run,2021-05-31,""
800966,2021-05-31,10:53:00,11:18:00,25,9508,1,Emerson K,Wheelchair Assist,2021-05-31,""
800971,2021-06-01,15:52:00,15:59:00,7,9570,5,Rowan T,Wheelchair Assist,2021-06-01,""
800974,2021-06-01,14:16:00,14:39:00,23,9548,8,Taylor C,Escort,2021-06-01,""
800978,2021-06-01,13:51:00,14:03:00,12,9548,8,Taylor C,Patient Support,2021-06-01,""
800981,2021-06-02,11:08:00,11:13:00,5,9543,6,Finley R,Wheelchair Assist,2021-06-02,""
800982,2021-06-02,10:33:00,10:59:00,26,9543,7,Finley R,Patient Support,2021-06-02,""
800983,2021-06-02,10:11:00,10:27:00,16,9543,1,Finley R,Patient Support,2021-06-02,""
800987,2021-06-02,09:59:00,10:34:00,35,9521,6,Emerson V,Wheelchair Assist,2021-06-02,""
800988,2021-06-02,09:58:00,10:04:00,6,9521,5,Emerson V,Other,2021-06-02,""
800990,2021-06-07,16:05:00,16:30:00,25,9540,7,Parker I,Wayfinding,2021-06-07,""
800993,2021-06-07,16:27:00,17:00:00,33,9540,3,Parker I,Patient Support,2021-06-07,""
800997,2021-06-08,09:21:00,09:46:00,25,9557,1,Reese N,Patient Support,2021-06-08,""
800998,2021-06-08,09:09:00,09:20:00,11,9557,1,Reese N,Other,2021-06-08,""
800999,2021-06-08,11:13:00,11:31:00,18,9557,6,Reese N,Supply Run,2021-06-08,""
801000,2021-06-08,08:09:00,08:49:00,40,9557,1,Reese N,Wayfinding,2021-06-08,""
801004,2021-06-08,10:34:00,10:42:00,8,9516,1,Jordan V,Supply Run,2021-06-08,""
801006,2021-06-08,16:43:00,17:00:00,17,9521,1,Emerson V,Information,2021-06-08,""
801007,2021-06-08,15:56:00,16:23:00,27,9521,7,Emerson V,Other,2021-06-08,""
801010,2021-06-08,13:57:00,14:13:00,16,9521,2,Emerson V,Information,2021-06-08,""
801012,2021-06-08,13:16:00,13:54:00,38,9570,3,Rowan T,Patient Support,2021-06-08,""
801016,2021-06-08,15:44:00,16:01:00,17,9570,2,Rowan T,Information,2021-06-08,""
801018,2021-06-09,08:41:00,09:02:00,21,9548,5,Taylor C,Supply Run,2021-06-09,""
801019,2021-06-09,08:40:00,08:53:00,13,9548,8,Taylor C,Supply Run,2021-06-09,""
801020,2021-06-09,08:24:00,08:32:00,8,9548,7,Taylor C,Escort,2021-06-09,""
801021,2021-06-09,08:20:00,08:34:00,14,9548,2,Taylor C,Translation Support,2021-06-09,""
801022,2021-06-09,09:36:00,09:59:00,23,9548,4,Taylor C,Escort,2021-06-09,""
801027,2021-06-10,09:11:00,09:33:00,22,9508,3,Emerson K,Wheelchair Assist,2021-06-10,""
801031,2021-06-15,13:13:00,13:47:00,34,9508,6,Emerson K,Wayfinding,2021-06-15,""
801033,2021-06-15,13:11:00,13:42:00,31,9542,4,Casey O,Wayfinding,2021-06-15,""
801034,2021-06-15,16:02:00,16:40:00,38,9542,6,Casey O,Supply Run,2021-06-15,""
801036,2021-06-15,14:44:00,14:53:00,9,9542,6,Casey O,Wheelchair Assist,2021-06-15,""
801037,2021-06-15,15:19:00,15:28:00,9,9542,3,Casey O,Other,2021-06-15,""
801038,2021-06-15,14:08:00,14:30:00,22,9542,5,Casey O,Supply Run,2021-06-15,""
801040,2021-06-16,11:31:00,11:59:00,28,9521,5,Emerson V,Escort,2021-06-16,""
801041,2021-06-16,08:33:00,08:47:00,14,9521,2,Emerson V,Other,2021-06-16,""
801042,2021-06-16,11:14:00,11:36:00,22,9521,3,Emerson V,Other,2021-06-16,""
801043,2021-06-16,15:36:00,15:50:00,14,9570,1,Rowan T,Patient Support,2021-06-16,""
801048,2021-06-16,13:44:00,13:51:00,7,9570,2,Rowan T,Translation Support,2021-06-16,""
801050,2021-06-18,08:57:00,09:33:00,36,9543,5,Finley R,Other,2021-06-18,""
801052,2021-06-18,09:39:00,09:51:00,12,9543,1,Finley R,Other,2021-06-18,""
801054,2021-06-18,09:35:00,09:55:00,20,9543,1,Finley R,Wheelchair Assist,2021-06-18,""
801057,2021-06-21,11:08:00,11:40:00,32,9570,4,Rowan T,Wayfinding,2021-06-21,""
801059,2021-06-21,10:52:00,11:09:00,17,9570,1,Rowan T,Supply Run,2021-06-21,""
801060,2021-06-21,11:28:00,11:49:00,21,9570,2,Rowan T,Patient Support,2021-06-21,""
801061,2021-06-21,08:06:00,08:32:00,26,9570,8,Rowan T,Information,2021-06-21,""
801062,2021-06-21,09:41:00,10:10:00,29,9570,1,Rowan T,Translation Support,2021-06-21,""
801070,2021-06-21,13:22:00,13:37:00,15,9543,1,Finley R,Translation Support,2021-06-21,""
801071,2021-06-21,14:29:00,14:46:00,17,9543,6,Finley R,Escort,2021-06-21,""
801072,2021-06-21,13:28:00,13:40:00,12,9543,1,Finley R,Other,2021-06-21,""
801073,2021-06-21,13:06:00,13:40:00,34,9543,1,Finley R,Patient Support,2021-06-21,""
801074,2021-06-21,16:32:00,16:52:00,20,9543,5,Finley R,Information,2021-06-21,""
801077,2021-06-21,15:27:00,15:58:00,31,9519,7,Reese L,Information,2021-06-21,""
801083,2021-06-23,10:36:00,11:02:00,26,9521,3,Emerson V,Other,2021-06-23,""
801084,2021-06-23,09:12:00,09:40:00,28,9521,7,Emerson V,Other,2021-06-23,""
801086,2021-06-23,09:36:00,10:02:00,26,9521,6,Emerson V,Translation Support,2021-06-23,""
801087,2021-06-23,09:33:00,09:45:00,12,9516,5,Jordan V,Patient Support,2021-06-23,""
801089,2021-06-23,08:37:00,08:57:00,20,9516,4,Jordan V,Translation Support,2021-06-23,""
801090,2021-06-23,11:08:00,11:32:00,24,9516,2,Jordan V,Escort,2021-06-23,""
801091,2021-06-23,08:05:00,08:16:00,11,9516,1,Jordan V,Wayfinding,2021-06-23,""
801096,2021-06-24,09:28:00,10:05:00,37,9548,8,Taylor C,Escort,2021-06-24,""
801097,2021-06-24,10:58:00,11:24:00,26,9548,3,Taylor C,Wheelchair Assist,2021-06-24,""
801100,2021-06-24,11:17:00,11:37:00,20,9542,3,Casey O,Patient Support,2021-06-24,""
801102,2021-06-24,11:47:00,12:00:00,13,9542,5,Casey O,Wayfinding,2021-06-24,""
801107,2021-06-25,09:36:00,09:51:00,15,9508,8,Emerson K,Escort,2021-06-25,""
801109,2021-06-25,09:41:00,09:52:00,11,9508,2,Emerson K,Wheelchair Assist,2021-06-25,""
801110,2021-06-29,16:13:00,16:52:00,39,9519,1,Reese L,Wayfinding,2021-06-29,""
801112,2021-06-29,14:29:00,14:42:00,13,9519,2,Reese L,Wayfinding,2021-06-29,""
801115,2021-06-29,13:51:00,14:18:00,27,9519,7,Reese L,Patient Support,2021-06-29,""
801117,2021-06-29,13:45:00,14:07:00,22,9570,1,Rowan T,Escort,2021-06-29,""
801121,2021-06-29,14:34:00,15:02:00,28,9570,7,Rowan T,Supply Run,2021-06-29,""
801125,2021-06-30,11:27:00,11:41:00,14,9521,7,Emerson V,Supply Run,2021-06-30,""
801130,2021-06-30,09:26:00,09:55:00,29,9516,3,Jordan V,Other,2021-06-30,""
801133,2021-06-30,11:30:00,11:44:00,14,9516,2,Jordan V,Wayfinding,2021-06-30,""
801135,2021-06-30,15:14:00,15:25:00,11,9542,4,Casey O,Wayfinding,2021-06-30,""
801138,2021-06-30,13:46:00,13:52:00,6,9542,1,Casey O,Supply Run,2021-06-30,""
801144,2021-06-30,13:43:00,14:11:00,28,9557,1,Reese N,Wayfinding,2021-06-30,""
801146,2021-07-01,09:24:00,09:36:00,12,9508,1,Emerson K,Supply Run,2021-07-01,""
801152,2021-07-01,08:40:00,08:48:00,8,9540,7,Parker I,Other,2021-07-01,""
801153,2021-07-01,10:18:00,10:28:00,10,9540,1,Parker I,Supply Run,2021-07-01,""
801154,2021-07-01,16:40:00,16:49:00,9,9548,6,Taylor C,Escort,2021-07-01,""
801159,2021-07-01,15:26:00,15:33:00,7,9548,6,Taylor C,Supply Run,2021-07-01,""
801160,2021-07-01,14:25:00,14:43:00,18,9548,4,Taylor C,Wheelchair Assist,2021-07-01,""
801165,2021-07-01,13:11:00,13:44:00,33,9543,7,Finley R,Wayfinding,2021-07-01,""
801166,2021-07-01,15:20:00,15:51:00,31,9543,1,Finley R,Other,2021-07-01,""
801168,2021-07-05,09:19:00,09:29:00,10,9516,6,Jordan V,Patient Support,2021-07-05,""
801169,2021-07-05,10:18:00,10:38:00,20,9516,2,Jordan V,Translation Support,2021-07-05,""
801173,2021-07-05,10:59:00,11:13:00,14,9516,1,Jordan V,Information,2021-07-05,""
801174,2021-07-05,10:20:00,10:33:00,13,9543,2,Finley R,Wheelchair Assist,2021-07-05,""
801177,2021-07-05,11:24:00,11:44:00,20,9543,1,Finley R,Wheelchair Assist,2021-07-05,""
801183,2021-07-05,14:52:00,15:01:00,9,9570,5,Rowan T,Escort,2021-07-05,""
801184,2021-07-05,14:12:00,14:48:00,36,9570,1,Rowan T,Wheelchair Assist,2021-07-05,""
801185,2021-07-05,14:03:00,14:32:00,29,9519,6,Reese L,Wayfinding,2021-07-05,""
801188,2021-07-05,15:35:00,15:54:00,19,9519,8,Reese L,Information,2021-07-05,""
801191,2021-07-06,09:41:00,09:49:00,8,9548,2,Taylor C,Escort,2021-07-06,""
801193,2021-07-06,08:47:00,09:24:00,37,9548,5,Taylor C,Translation Support,2021-07-06,""
801195,2021-07-06,09:12:00,09:35:00,23,9540,8,Parker I,Patient Support,2021-07-06,""
801199,2021-07-06,11:11:00,11:38:00,27,9540,2,Parker I,Patient Support,2021-07-06,""
801203,2021-07-07,10:55:00,11:27:00,32,9542,1,Casey O,Translation Support,2021-07-07,""
801205,2021-07-07,09:28:00,10:00:00,32,9542,2,Casey O,Other,2021-07-07,""
801207,2021-07-07,08:36:00,09:15:00,39,9542,6,Casey O,Supply Run,2021-07-07,""
801211,2021-07-08,14:42:00,14:59:00,17,9557,2,Reese N,Escort,2021-07-08,""
801213,2021-07-08,15:50:00,16:16:00,26,9557,3,Reese N,Other,2021-07-08,""
801216,2021-07-08,14:43:00,15:18:00,35,9508,3,Emerson K,Information,2021-07-08,""
801217,2021-07-08,16:33:00,16:46:00,13,9508,8,Emerson K,Wayfinding,2021-07-08,""
801218,2021-07-08,13:57:00,14:34:00,37,9508,6,Emerson K,Information,2021-07-08,""
801221,2021-07-12,14:13:00,14:18:00,5,9557,8,Reese N,Patient Support,2021-07-12,""
801224,2021-07-12,14:00:00,14:27:00,27,9557,6,Reese N,Supply Run,2021-07-12,""
801225,2021-07-12,16:03:00,16:38:00,35,9557,1,Reese N,Escort,2021-07-12,""
801227,2021-07-12,14:57:00,15:12:00,15,9557,6,Reese N,Other,2021-07-12,""
801228,2021-07-12,16:47:00,16:53:00,6,9542,7,Casey O,Supply Run,2021-07-12,""
801232,2021-07-12,16:23:00,16:47:00,24,9542,3,Casey O,Wayfinding,2021-07-12,""
801233,2021-07-13,09:10:00,09:24:00,14,9540,2,Parker I,Information,2021-07-13,""
801234,2021-07-13,11:21:00,12:00:00,39,9540,1,Parker I,Wheelchair Assist,2021-07-13,""
801236,2021-07-13,11:13:00,11:25:00,12,9540,3,Parker I,Escort,2021-07-13,""
801239,2021-07-13,13:21:00,13:27:00,6,9519,7,Reese L,Information,2021-07-13,""
801240,2021-07-13,13:40:00,14:02:00,22,9519,7,Reese L,Translation Support,2021-07-13,""
801241,2021-07-13,14:32:00,15:01:00,29,9519,8,Reese L,Wayfinding,2021-07-13,""
801244,2021-07-14,11:27:00,12:00:00,33,9516,5,Jordan V,Other,2021-07-14,""
801245,2021-07-14,09:44:00,10:11:00,27,9516,7,Jordan V,Translation Support,2021-07-14,""
801246,2021-07-14,11:04:00,11:20:00,16,9516,4,Jordan V,Information,2021-07-14,""
801249,2021-07-14,16:44:00,17:00:00,16,9543,2,Finley R,Escort,2021-07-14,""
801250,2021-07-14,14:00:00,14:31:00,31,9543,4,Finley R,Other,2021-07-14,""
801252,2021-07-14,13:32:00,13:51:00,19,9543,5,Finley R,Patient Support,2021-07-14,""
801255,2021-07-14,15:01:00,15:09:00,8,9508,5,Emerson K,Wheelchair Assist,2021-07-14,""
801259,2021-07-19,08:57:00,09:07:00,10,9516,2,Jordan V,Translation Support,2021-07-19,""
801260,2021-07-19,10:54:00,11:30:00,36,9516,2,Jordan V,Wayfinding,2021-07-19,""
801261,2021-07-19,08:39:00,08:47:00,8,9516,1,Jordan V,Wheelchair Assist,2021-07-19,""
801262,2021-07-19,09:54:00,10:08:00,14,9516,7,Jordan V,Translation Support,2021-07-19,""
801266,2021-07-19,09:19:00,09:51:00,32,9542,8,Casey O,Other,2021-07-19,""
801270,2021-07-21,15:47:00,16:00:00,13,9521,1,Emerson V,Patient Support,2021-07-21,""
801271,2021-07-21,15:48:00,16:10:00,22,9521,8,Emerson V,Patient Support,2021-07-21,""
801276,2021-07-21,14:14:00,14:46:00,32,9570,6,Rowan T,Supply Run,2021-07-21,""
801284,2021-07-22,11:05:00,11:18:00,13,9543,2,Finley R,Wheelchair Assist,2021-07-22,""
801287,2021-07-22,15:14:00,15:41:00,27,9519,7,Reese L,Information,2021-07-22,""
801288,2021-07-22,13:23:00,13:29:00,6,9519,8,Reese L,Patient Support,2021-07-22,""
801289,2021-07-22,13:12:00,13:40:00,28,9519,5,Reese L,Escort,2021-07-22,""
801293,2021-07-22,16:30:00,16:48:00,18,9548,2,Taylor C,Wayfinding,2021-07-22,""
801294,2021-07-22,16:43:00,17:00:00,17,9548,3,Taylor C,Escort,2021-07-22,""
801300,2021-07-26,09:09:00,09:42:00,33,9557,6,Reese N,Supply Run,2021-07-26,""
801301,2021-07-26,16:07:00,16:36:00,29,9548,6,Taylor C,Other,2021-07-26,""
801305,2021-07-26,16:29:00,16:53:00,24,9548,1,Taylor C,Other,2021-07-26,""
801306,2021-07-26,13:39:00,14:17:00,38,9548,6,Taylor C,Information,2021-07-26,""
801308,2021-07-26,14:19:00,14:40:00,21,9570,7,Rowan T,Information,2021-07-26,""
801314,2021-07-27,11:33:00,12:00:00,27,9519,6,Reese L,Wayfinding,2021-07-27,""
801317,2021-07-27,09:19:00,09:25:00,6,9519,8,Reese L,Wayfinding,2021-07-27,""
801318,2021-07-27,08:32:00,08:57:00,25,9540,1,Parker I,Other,2021-07-27,""
801321,2021-07-27,11:04:00,11:16:00,12,9540,8,Parker I,Escort,2021-07-27,""
801325,2021-07-27,16:47:00,17:00:00,13,9543,6,Finley R,Patient Support,2021-07-27,""
801330,2021-07-27,13:03:00,13:26:00,23,9508,6,Emerson K,Escort,2021-07-27,""
801332,2021-07-27,16:44:00,17:00:00,16,9508,6,Emerson K,Wheelchair Assist,2021-07-27,""
801333,2021-07-27,13:22:00,13:46:00,24,9508,5,Emerson K,Other,2021-07-27,""
801336,2021-07-29,14:43:00,15:20:00,37,9542,1,Casey O,Wheelchair Assist,2021-07-29,""
801338,2021-07-29,15:43:00,16:22:00,39,9542,3,Casey O,Escort,2021-07-29,""
801341,2021-08-02,08:08:00,08:31:00,23,9521,2,Emerson V,Translation Support,2021-08-02,""
801350,2021-08-02,10:53:00,11:15:00,22,9542,6,Casey O,Information,2021-08-02,""
801351,2021-08-02,08:54:00,09:18:00,24,9542,3,Casey O,Patient Support,2021-08-02,""
801354,2021-08-02,15:41:00,16:09:00,28,9540,2,Parker I,Translation Support,2021-08-02,""
801356,2021-08-02,16:02:00,16:09:00,7,9540,1,Parker I,Patient Support,2021-08-02,""
801357,2021-08-02,15:58:00,16:06:00,8,9540,4,Parker I,Other,2021-08-02,""
801364,2021-08-03,13:28:00,13:56:00,28,9508,2,Emerson K,Supply Run,2021-08-03,""
801366,2021-08-03,14:53:00,15:22:00,29,9508,6,Emerson K,Translation Support,2021-08-03,""
801370,2021-08-04,10:27:00,10:56:00,29,9519,3,Reese L,Escort,2021-08-04,""
801377,2021-08-04,08:50:00,09:23:00,33,9557,7,Reese N,Information,2021-08-04,""
801378,2021-08-04,10:04:00,10:30:00,26,9557,6,Reese N,Patient Support,2021-08-04,""
801379,2021-08-04,08:47:00,09:13:00,26,9557,5,Reese N,Escort,2021-08-04,""
801385,2021-08-04,15:40:00,16:08:00,28,9543,2,Finley R,Other,2021-08-04,""
801387,2021-08-10,08:15:00,08:55:00,40,9521,1,Emerson V,Wayfinding,2021-08-10,""
801391,2021-08-10,09:58:00,10:21:00,23,9521,6,Emerson V,Other,2021-08-10,""
801392,2021-08-10,08:29:00,08:56:00,27,9548,4,Taylor C,Wheelchair Assist,2021-08-10,""
801393,2021-08-10,11:19:00,11:46:00,27,9548,4,Taylor C,Wheelchair Assist,2021-08-10,""
801395,2021-08-10,09:36:00,10:01:00,25,9548,8,Taylor C,Supply Run,2021-08-10,""
801397,2021-08-11,15:42:00,16:20:00,38,9540,3,Parker I,Wayfinding,2021-08-11,""
801402,2021-08-13,09:27:00,09:59:00,32,9519,2,Reese L,Patient Support,2021-08-13,""
801404,2021-08-13,10:00:00,10:33:00,33,9519,5,Reese L,Escort,2021-08-13,""
801408,2021-08-13,11:07:00,11:13:00,6,9519,3,Reese L,Wayfinding,2021-08-13,""
801410,2021-08-13,11:22:00,11:36:00,14,9542,1,Casey O,Translation Support,2021-08-13,""
801412,2021-08-13,11:25:00,11:35:00,10,9542,2,Casey O,Information,2021-08-13,""
801414,2021-08-13,16:09:00,16:35:00,26,9570,2,Rowan T,Patient Support,2021-08-13,""
801415,2021-08-13,15:45:00,15:52:00,7,9570,2,Rowan T,Escort,2021-08-13,""
801416,2021-08-13,13:47:00,14:15:00,28,9570,1,Rowan T,Wheelchair Assist,2021-08-13,""
801418,2021-08-13,15:46:00,16:04:00,18,9570,4,Rowan T,Translation Support,2021-08-13,""
801421,2021-08-13,16:15:00,16:21:00,6,9543,2,Finley R,Wayfinding,2021-08-13,""
801422,2021-08-13,13:10:00,13:34:00,24,9543,5,Finley R,Translation Support,2021-08-13,""
801424,2021-08-13,15:20:00,15:39:00,19,9543,6,Finley R,Other,2021-08-13,""
801425,2021-08-13,13:18:00,13:58:00,40,9543,6,Finley R,Patient Support,2021-08-13,""
801434,2021-08-16,09:04:00,09:09:00,5,9540,7,Parker I,Wheelchair Assist,2021-08-16,""
801436,2021-08-16,10:32:00,10:43:00,11,9540,5,Parker I,Other,2021-08-16,""
801437,2021-08-16,10:30:00,10:55:00,25,9540,4,Parker I,Translation Support,2021-08-16,""
801438,2021-08-16,16:18:00,16:39:00,21,9521,4,Emerson V,Wayfinding,2021-08-16,""
801440,2021-08-16,14:52:00,15:00:00,8,9521,8,Emerson V,Translation Support,2021-08-16,""
